state_code,county_code,no_exercise,few_fruit_veg,obesity,high_blood_pres,smoker,diabetes,uninsured,prim_care_phys_rate,dentist_rate,community_health_center_ind
49,5,16.5,77.2,18.4,15.8,6.2,5.0,13809,51.0,51.0,2
49,7,26.3,84.2,22.1,29.1,19.4,6.6,3218,61.7,56.6,1
49,9,,,,,,,122,0.0,0.0,2
49,11,14.8,80.2,19.7,18.0,9.7,4.9,25115,56.7,38.4,2
49,13,24.9,85.8,24.5,27.4,19.6,5.8,2816,71.6,39.1,2
49,15,21.5,81.6,23.6,21.7,19.6,5.2,1697,0.0,9.3,1
49,17,,,16.8,,,4.8,956,22.4,44.7,1
49,19,19.9,72.3,17.6,23.9,22.9,7.1,1687,125.8,45.8,2
49,21,18.3,79.8,17.8,27.9,15.3,5.8,6802,36.5,44.4,1
49,23,22.6,88.3,24.8,,17.5,5.4,1220,54.9,21.9,2
49,25,14.2,,,,18.8,5.1,1127,64.5,16.1,2
49,27,26.5,84.7,22.9,27.1,12.3,6.0,2387,73.3,65.1,2
49,29,11.4,,,,10.2,3.3,643,63.2,12.6,2
49,31,,,,,,,341,0.0,0.0,2
49,33,,,,,,,319,0.0,0.0,1
49,35,17.3,78.6,20.1,20.2,13.6,5.2,129028,98.8,52.8,1
49,37,22.1,81.5,19.3,23.4,8.3,5.7,2819,42.5,42.5,1
49,39,18.7,81.2,19.4,22.9,10.7,6.1,4685,62.4,41.6,2
49,41,24.4,86.4,20.4,23.7,15.5,4.1,3222,36.1,56.7,2
49,43,12.9,73.9,10.2,14.3,8.7,2.4,4433,125.7,28.6,2
49,45,22.4,81.9,25.2,26.5,16.9,7.6,5555,31.2,17.5,2
49,47,24.7,81.5,24.5,20.1,20.1,7.1,4626,40.7,25.9,2
49,49,16.1,79.3,18.5,15.7,6.3,4.7,54327,51.2,37.0,1
49,51,17.0,75.9,18.1,22.9,9.3,3.5,2114,36.9,42.2,2
49,53,17.3,75.3,19.3,21.7,9.9,5.4,16267,51.3,47.1,1
49,55,,,14.4,,7.4,4.9,626,0.0,40.8,1
49,57,20.1,81.3,21.8,20.0,14.6,5.7,26123,59.8,61.7,1
50,1,18.6,68.8,19.7,24.8,19.5,5.8,3220,124.4,27.1,2
50,3,21.4,71.4,19.2,25.7,19.5,6.9,3494,127.0,73.0,2
50,5,21.8,73.2,21.1,25.4,21.4,6.0,3349,88.7,49.3,1
50,7,14.9,66.3,15.8,20.0,17.1,4.2,10177,240.0,68.2,1
50,9,26.0,73.9,22.1,19.8,26.2,7.3,793,45.4,30.3,1
50,11,24.1,76.1,22.6,23.4,24.0,6.3,4252,60.5,27.1,1
50,13,18.4,69.2,21.3,26.9,15.3,4.2,598,51.9,13.0,1
50,15,18.3,64.1,20.0,21.2,19.7,5.8,2485,114.3,49.0,2
50,17,21.4,69.0,19.9,23.2,20.6,5.5,2724,85.4,30.7,2
50,19,24.6,72.4,21.5,26.2,22.9,7.5,3631,97.7,18.1,1
50,21,21.4,74.2,21.6,24.1,22.8,6.3,5715,89.4,61.2,1
50,23,18.5,69.7,19.3,22.0,20.9,6.0,5473,107.6,55.5,2
50,25,18.7,66.5,18.6,23.6,19.9,4.8,4064,126.9,56.6,2
50,27,18.7,68.3,18.4,22.9,19.5,5.1,4933,156.8,56.9,2
51,1,33.3,76.2,26.0,28.5,21.3,12.7,7795,30.4,22.8,1
51,3,18.3,64.9,16.5,24.2,17.1,4.4,7878,211.6,54.0,1
51,5,,,,,,11.8,1490,59.8,0.0,2
51,7,,87.7,,,,7.5,1291,8.1,16.3,1
51,9,27.4,,,,27.4,15.5,3570,31.1,18.7,1
51,11,,,,,,7.7,1614,21.5,14.3,2
51,13,12.2,66.6,13.6,17.1,15.4,5.2,21924,127.6,57.7,2
51,15,23.5,74.2,27.5,24.4,21.2,5.0,6300,64.5,7.2,2
51,17,,,,,,,401,60.8,40.5,1
51,19,22.0,75.2,27.6,26.6,24.3,9.8,5229,61.3,12.3,2
51,21,,,,,,,480,14.4,43.2,1
51,23,28.5,,27.1,27.8,15.1,7.7,2003,46.8,62.4,2
51,25,,,,,19.6,19.1,2256,16.7,11.2,1
51,27,,78.6,32.8,32.7,22.2,8.2,4059,32.3,16.2,1
51,29,23.8,,,,,12.8,1684,24.9,24.9,1
51,31,27.1,,30.8,27.8,25.0,9.2,5623,19.1,19.1,1
51,33,,,,20.5,,2.3,2530,11.7,15.6,2
51,35,,,,,,10.6,4035,30.6,27.2,1
51,36,,,,,,,829,14.0,0.0,1
51,37,,,,,17.7,9.2,1838,48.4,16.1,1
51,41,19.3,72.0,24.8,25.5,18.1,5.5,25568,102.5,64.7,2
51,43,,,,,,,1043,49.3,21.1,2
51,45,,,,,,,441,0.0,19.4,1
51,47,30.4,79.4,24.2,29.6,20.8,8.3,3904,42.3,25.9,2
51,49,15.2,,15.0,,,3.8,1295,21.3,10.7,2
51,51,25.3,,,,,6.9,2375,49.3,12.3,1
51,53,34.8,83.5,33.4,32.2,32.5,11.6,2457,27.6,7.9,1
51,57,,,,,,,1356,66.7,76.2,2
51,59,14.6,71.5,15.1,19.4,14.7,3.6,119712,129.7,57.7,2
51,61,22.2,67.8,22.2,32.6,21.4,7.5,4752,47.7,30.8,2
51,63,,,20.0,,,11.9,1632,27.3,20.5,2
51,65,15.3,,16.6,,9.4,3.4,1903,84.8,12.1,2
51,67,20.9,83.5,29.2,25.0,31.2,7.5,5148,59.6,11.9,1
51,69,19.4,70.9,21.2,20.7,23.5,8.6,5452,42.0,14.5,1
51,71,,,,,22.1,17.3,1523,46.8,40.9,2
51,73,28.6,,21.5,29.6,22.6,6.6,3722,50.3,31.8,2
51,75,,,20.2,,,6.5,953,77.5,31.0,2
51,77,,,,,,5.5,2177,12.2,24.4,1
51,79,,,,,,6.5,1547,11.5,0.0,2
51,81,,,,,,6.6,1234,99.2,0.0,2
51,83,31.8,77.7,32.0,42.4,21.5,11.7,4807,52.4,27.6,1
51,85,18.0,72.8,21.7,23.1,25.1,5.8,6720,68.8,43.1,1
51,87,22.2,72.1,22.7,24.0,17.0,5.7,25103,159.3,73.4,2
51,89,29.7,83.9,22.6,27.3,29.1,8.9,8077,10.6,17.7,1
51,91,,,,,,,357,80.8,0.0,1
51,93,22.5,77.8,28.1,22.4,17.4,6.3,3074,41.9,12.0,2
51,95,12.1,,18.6,22.5,15.1,3.0,4044,146.0,55.6,2
51,97,,,,,,,833,44.1,14.7,2
51,99,,,,,,12.2,1876,14.5,9.7,2
51,101,,,,,16.3,8.1,1388,33.9,27.2,1
51,103,,,,,9.3,5.4,1384,207.0,34.5,2
51,105,39.4,81.8,29.9,,35.3,10.9,4113,71.8,21.1,1
51,107,11.5,76.4,17.5,14.6,13.4,2.7,22067,66.9,23.5,2
51,109,28.1,,,,,8.7,2702,30.0,13.3,2
51,111,,,,,,15.9,1833,37.9,15.2,1
51,113,,,,,,6.9,1210,44.8,22.4,2
51,115,,,,,,6.5,884,43.5,10.9,2
51,117,32.6,84.4,26.4,27.3,24.3,7.4,4688,79.9,24.6,1
51,119,,,,,,,990,95.3,38.1,2
51,121,16.9,77.0,23.6,17.1,17.9,4.6,9215,73.5,28.5,2
51,125,,,,,,4.5,1527,59.6,19.9,1
51,127,21.2,,,,,5.8,1230,37.3,24.8,2
51,131,,,22.8,,21.0,9.9,2565,155.0,22.1,1
51,133,,,,,,14.4,1620,69.9,31.1,2
51,135,,,,,,10.2,2077,147.8,38.6,1
51,137,30.1,,24.5,,26.4,5.1,2556,72.7,19.8,2
51,139,23.1,,21.4,22.4,,7.3,2523,37.8,21.0,2
51,141,,,13.7,,21.4,8.9,2248,26.0,15.6,2
51,143,32.0,80.1,30.9,32.2,27.3,10.6,6732,9.7,9.7,2
51,145,,,,,,5.8,1508,41.4,11.3,2
51,147,27.6,,21.1,,,5.3,2297,88.0,24.4,1
51,149,17.2,,19.8,22.4,22.5,6.0,3459,19.1,8.2,1
51,153,21.9,71.8,23.5,24.0,20.6,7.3,35630,44.5,25.8,2
51,155,40.2,80.4,31.9,34.9,32.5,8.3,3674,59.9,22.8,2
51,157,,,,,,,623,41.3,0.0,2
51,159,,,26.0,26.5,14.8,10.5,961,0.0,21.9,2
51,161,20.3,70.3,19.2,30.9,13.2,9.4,5656,112.3,38.6,1
51,163,,,21.3,,,8.9,1727,14.1,0.0,2
51,165,26.5,72.1,20.9,24.2,21.5,4.1,6935,26.7,19.6,2
51,167,29.9,76.9,29.8,36.3,28.6,7.7,3941,31.1,13.8,1
51,169,34.3,,28.2,35.7,29.2,9.0,2653,34.8,13.1,1
51,171,,,,,19.7,8.5,3596,58.7,30.6,2
51,173,31.2,,22.8,,,6.1,3865,55.1,33.7,1
51,175,,,,,,10.0,2055,5.7,11.4,1
51,177,22.7,73.7,21.3,21.8,21.8,6.3,10193,44.6,23.2,2
51,179,21.9,78.7,23.3,23.3,19.2,4.8,10379,29.7,17.0,2
51,181,,,,,,,981,14.3,0.0,2
51,183,,,,,,,1486,8.3,8.3,1
51,185,30.9,79.2,25.9,34.5,26.3,8.9,5533,109.4,31.3,1
51,187,28.1,,25.2,19.6,32.0,10.1,3344,36.6,19.7,2
51,191,30.2,77.8,24.1,27.7,24.1,8.9,5261,86.4,34.6,1
51,193,,,,,,8.5,2695,11.6,11.6,1
51,195,32.8,79.5,31.4,34.2,28.3,14.6,5811,69.1,16.7,1
51,197,35.2,,25.2,18.3,32.4,7.7,3012,70.4,38.7,1
51,199,17.4,,16.7,21.4,10.9,6.2,5910,111.7,59.9,2
51,510,18.6,67.6,15.9,18.4,18.6,7.6,17104,120.4,65.8,1
51,515,,,,,,,673,0.0,112.7,2
51,520,,,,,,13.7,2165,5.8,34.6,1
51,530,,,,,,,585,46.6,77.7,2
51,540,18.6,,11.7,21.2,14.2,6.8,4986,581.2,89.0,2
51,550,21.0,78.5,22.7,22.1,22.1,5.5,23324,101.4,36.5,1
51,570,,,,,,9.9,1415,125.2,108.2,2
51,580,,,,,,,727,80.6,48.3,2
51,590,36.8,75.0,29.3,31.1,26.6,13.8,7390,114.9,73.7,1
51,595,,,,,,,914,0.0,71.6,1
51,600,,,,,,,2719,259.5,377.9,2
51,610,,,,,,,1332,315.4,213.3,2
51,620,,,,,,10.9,1319,197.8,69.8,2
51,630,15.0,,24.0,16.3,,3.7,2252,207.4,101.3,2
51,640,,,,,,6.1,1142,284.6,164.8,2
51,650,24.5,75.6,23.8,24.6,21.5,6.9,19461,52.2,48.8,1
51,660,20.5,,14.7,,11.1,1.9,5404,168.2,76.7,2
51,670,31.6,,25.8,,31.2,9.9,3553,92.6,57.3,1
51,678,,,,,,,319,324.7,132.8,2
51,680,19.7,73.4,24.0,28.3,27.6,9.2,7774,158.3,89.6,1
51,683,13.2,,16.6,19.7,21.3,10.3,4675,149.1,53.2,2
51,685,,,,,,,1480,0.0,17.2,2
51,690,,,,,,2.8,2141,234.5,140.7,2
51,700,21.5,75.4,26.0,24.7,28.5,8.5,27552,91.2,59.5,1
51,710,23.0,75.1,24.9,26.5,21.0,6.6,41142,140.5,46.1,1
51,720,,,,,,,538,571.1,54.4,2
51,730,31.8,80.2,37.4,31.6,26.0,9.7,5890,92.0,76.7,1
51,735,,,,,,,883,59.3,59.3,2
51,740,31.0,78.0,30.7,27.1,22.4,12.0,15188,68.9,43.9,1
51,750,,,,,,8.7,1386,171.5,54.9,2
51,760,26.0,69.6,24.8,26.6,26.0,8.2,32762,133.1,78.4,1
51,770,30.1,77.8,21.0,28.1,29.4,8.7,13355,163.0,52.9,2
51,775,25.6,,23.7,19.7,,6.9,1275,170.4,105.5,2
51,790,20.7,,,,,8.4,2225,102.8,94.3,2
51,800,25.8,80.4,26.1,27.0,17.7,6.9,8171,108.9,25.3,1
51,810,19.8,75.3,19.5,20.6,21.5,5.1,52101,86.7,58.6,2
51,820,,,,,,10.0,2449,79.9,70.5,2
51,830,,,,,,,959,34.0,8.5,2
51,840,21.4,,,,22.1,3.1,3100,290.6,95.5,1
53,1,23.2,,34.5,22.1,17.3,15.4,4102,65.5,41.7,1
53,3,25.6,78.2,24.4,34.2,24.6,13.0,2790,66.1,37.8,2
53,5,18.8,78.9,22.9,23.8,19.4,6.7,21657,69.6,35.5,1
53,7,21.4,77.7,21.1,27.6,18.7,6.2,13111,118.9,58.7,1
53,9,21.0,73.0,22.4,27.8,20.4,6.3,8411,100.4,53.1,2
53,11,16.4,76.2,24.8,24.1,20.2,5.9,44458,72.1,35.7,1
53,13,,,,,10.8,3.0,671,48.4,24.2,2
53,15,19.5,73.4,29.4,28.0,23.4,8.0,12393,81.2,37.0,1
53,17,19.3,79.6,20.1,24.5,21.2,5.1,6476,25.7,28.6,2
53,19,24.1,,19.6,,,11.2,1478,13.3,13.3,1
53,21,22.8,81.7,21.8,17.9,15.0,4.8,11896,47.6,23.8,1
53,23,,87.2,,,,,342,0.0,0.0,2
53,25,23.2,79.7,26.0,30.2,19.4,7.2,16410,56.6,20.9,1
53,27,22.6,80.9,29.1,33.8,26.6,11.3,10848,43.7,40.9,1
53,29,13.5,69.4,22.9,21.6,21.0,5.2,9165,63.1,41.6,1
53,31,12.2,70.7,16.8,29.8,17.8,6.1,3599,101.2,45.3,2
53,33,14.1,73.8,16.8,21.2,16.0,5.2,199182,143.4,77.1,1
53,35,14.7,72.9,24.6,25.2,21.1,7.5,26489,68.1,47.0,1
53,37,12.6,72.7,19.6,19.3,16.6,5.8,5136,67.9,32.6,2
53,39,23.4,79.1,27.2,,19.9,5.7,3264,85.7,30.2,2
53,41,21.6,77.5,27.2,24.2,23.0,5.6,10823,62.1,30.4,1
53,43,24.2,,22.0,27.2,24.5,4.5,1496,48.2,48.2,2
53,45,22.6,75.0,26.0,33.9,25.6,10.1,6831,27.6,18.4,2
53,47,24.0,69.1,19.8,22.4,22.0,7.7,9088,93.0,50.3,1
53,49,22.7,74.3,34.9,39.2,27.4,8.0,3405,23.2,23.2,1
53,51,23.7,86.5,21.3,32.2,23.1,8.8,2063,47.3,31.6,1
53,53,17.7,77.1,23.9,24.7,22.5,7.2,89728,80.3,43.8,1
53,55,8.4,,10.9,19.3,15.7,5.3,1759,91.7,58.9,2
53,57,15.2,75.3,23.3,28.2,19.0,6.6,15918,95.4,49.5,1
53,59,19.8,81.3,19.7,20.2,19.1,4.1,1387,18.8,0.0,2
53,61,17.1,78.8,22.2,23.0,21.7,5.5,77451,55.5,42.5,1
53,63,18.4,76.3,21.4,24.3,22.3,6.5,54923,93.5,52.4,1
53,65,25.1,74.8,26.6,33.3,27.6,6.9,6907,71.4,23.8,1
53,67,14.6,73.8,23.7,25.9,21.1,6.3,37913,95.7,49.4,1
53,69,21.1,,21.8,,17.7,7.7,546,26.0,26.0,2
53,71,15.8,79.7,18.9,26.9,14.8,6.7,8764,126.8,40.0,1
53,73,15.3,74.0,18.0,26.3,17.9,4.6,23880,95.4,41.4,1
53,75,13.0,75.5,15.8,15.6,14.7,4.3,5563,74.7,39.8,2
53,77,23.8,79.1,26.2,27.0,20.1,7.9,52004,79.9,33.7,1
54,1,32.1,79.7,30.6,,24.8,12.2,2493,31.9,25.5,2
54,3,30.8,81.9,28.5,25.1,30.4,8.0,8956,47.1,30.0,1
54,5,37.3,84.2,32.2,41.9,31.8,13.4,3898,19.5,31.1,1
54,7,32.5,,24.4,,23.8,11.1,2318,20.2,26.9,2
54,9,32.8,82.3,28.7,26.7,29.6,11.2,2330,16.3,20.4,2
54,11,22.5,80.9,25.9,30.4,23.8,9.8,11213,198.9,58.5,1
54,13,31.3,,23.0,,37.2,6.8,1223,27.1,27.1,1
54,15,,90.4,28.2,,28.1,9.2,1904,19.3,9.7,1
54,17,,,,,19.4,8.0,1186,13.4,0.0,2
54,19,32.2,79.0,30.4,31.9,28.1,10.5,7580,66.2,32.0,1
54,21,,,,,,7.6,1166,43.2,14.4,1
54,23,29.4,76.2,24.8,,20.9,10.3,1429,51.4,34.3,1
54,25,33.1,78.6,28.6,34.5,27.0,11.4,4713,62.8,48.5,1
54,27,21.1,71.4,27.1,31.2,21.6,9.5,2555,31.8,22.7,2
54,29,28.6,84.8,26.4,20.8,28.9,7.8,3351,73.4,54.2,2
54,31,22.7,78.7,28.8,,28.5,5.8,1427,30.1,15.1,1
54,33,27.0,80.6,26.6,32.4,27.0,9.5,9429,95.1,54.1,1
54,35,28.9,79.2,27.8,30.4,29.8,8.4,2977,21.1,35.2,1
54,37,22.5,76.1,27.0,28.8,29.5,10.4,4393,61.0,20.3,1
54,39,26.9,77.4,27.5,33.2,25.7,10.3,22630,146.2,66.6,1
54,41,32.2,78.5,24.3,,29.0,10.1,2488,52.3,17.4,2
54,43,30.5,85.2,32.4,28.6,38.9,11.0,3756,13.4,17.9,1
54,45,34.3,82.9,38.7,41.7,31.9,12.5,6190,63.5,19.3,1
54,47,39.0,80.6,31.0,44.9,31.5,15.5,5552,61.8,8.2,1
54,49,28.4,76.9,25.7,31.0,23.9,6.5,7267,63.7,37.2,1
54,51,24.3,81.6,22.7,28.7,30.3,9.5,4405,37.9,23.3,2
54,53,29.0,77.9,31.1,29.7,30.4,12.1,3175,58.2,27.2,2
54,55,29.3,78.8,23.1,35.7,26.1,12.6,8695,68.2,39.0,1
54,57,24.3,82.3,27.0,32.5,26.9,6.1,3215,33.3,29.6,2
54,59,42.7,85.9,35.4,41.0,35.3,12.8,4885,25.7,7.4,1
54,61,18.3,76.9,24.2,23.1,19.4,7.9,9191,209.8,111.4,1
54,63,31.5,82.7,24.2,,18.6,12.4,1581,14.8,7.4,1
54,65,30.2,,24.4,,30.3,9.0,1529,43.7,18.7,1
54,67,33.9,79.6,26.7,37.3,25.8,9.9,4204,68.0,18.9,1
54,69,22.1,84.4,23.4,28.7,27.4,10.4,4190,179.6,86.5,1
54,71,24.1,,18.8,,12.7,8.1,939,51.0,76.5,1
54,73,,,,,,6.9,766,27.1,67.8,1
54,75,23.7,,31.7,,20.6,12.1,1213,22.6,67.8,1
54,77,25.9,79.3,29.6,27.9,26.2,7.7,3832,39.8,16.6,1
54,79,25.9,83.5,23.7,32.8,23.2,9.5,4712,80.8,25.7,1
54,81,30.4,80.7,26.1,36.8,26.3,11.4,11403,80.8,48.0,1
54,83,32.5,73.5,26.5,36.4,28.4,8.2,3980,98.0,38.5,1
54,85,28.6,81.4,24.3,,33.4,7.1,1451,9.5,19.0,1
54,87,35.4,80.6,24.3,,37.0,14.0,2589,38.9,19.5,1
54,89,33.5,,28.8,,30.4,9.2,2301,43.7,14.6,2
54,91,30.9,75.3,26.6,,20.6,8.3,2342,36.8,12.3,1
54,93,26.7,84.3,,,17.9,11.9,765,57.6,43.2,1
54,95,,,,,,18.7,1182,21.4,10.7,2
54,97,28.0,82.7,26.2,25.8,29.7,10.7,3343,59.0,29.5,1
54,99,32.6,83.4,31.1,38.6,27.7,9.1,5689,57.0,19.0,1
54,101,36.9,,42.6,,28.0,15.4,1682,30.6,20.4,1
54,103,26.2,77.1,29.7,,27.5,9.1,2122,70.1,52.6,2
54,105,,,,,21.8,4.7,829,17.0,17.0,1
54,107,25.9,77.7,25.0,32.6,26.3,9.8,9946,82.7,39.1,1
54,109,38.2,85.1,26.9,40.2,35.3,10.5,4316,20.4,24.5,1
55,1,29.7,73.5,28.0,,24.1,6.6,2573,24.0,4.8,2
55,3,25.1,,16.5,,21.6,5.4,2080,150.4,60.1,2
55,5,28.2,79.0,23.6,23.5,25.9,5.7,4038,104.7,45.8,2
55,7,22.8,,18.8,,15.0,7.2,1927,33.0,19.8,2
55,9,18.7,78.1,20.7,23.9,24.1,6.2,19654,82.8,53.6,1
55,11,15.7,,,,14.1,3.2,1197,21.5,43.0,2
55,13,17.2,,,,16.4,4.6,1776,30.3,12.1,1
55,15,14.5,75.4,22.7,21.6,17.0,8.6,2673,18.1,20.4,2
55,17,19.2,75.9,20.6,27.0,23.0,5.6,4293,75.1,38.4,1
55,19,28.2,75.9,24.4,16.5,22.7,2.2,5195,32.3,32.3,1
55,21,23.3,82.2,23.6,23.4,23.8,5.0,3645,68.6,37.9,2
55,23,,,,,,6.5,1893,75.9,29.2,2
55,25,13.3,75.1,18.6,21.0,18.2,4.2,34449,159.6,49.6,1
55,27,20.3,77.2,27.7,22.4,20.3,6.0,6301,67.0,29.5,2
55,29,19.3,77.4,21.4,,22.5,6.3,2180,77.6,45.9,2
55,31,19.4,85.7,25.8,24.1,28.1,8.2,4311,45.2,43.0,1
55,33,23.4,,22.2,,24.2,2.3,3446,50.4,24.0,2
55,35,13.1,73.7,21.8,22.3,21.6,4.6,7796,142.4,58.5,2
55,37,,,,,,,513,0.0,20.1,2
55,39,19.2,80.1,25.4,31.3,20.1,7.5,7099,71.5,47.3,2
55,41,,,,,,9.2,1190,40.2,30.1,2
55,43,26.0,83.4,30.3,31.8,26.6,9.1,4486,48.3,44.3,2
55,45,20.0,81.7,23.2,18.6,20.6,6.2,2537,76.8,37.0,2
55,47,,,20.7,,,6.1,1824,57.4,41.7,2
55,49,23.9,,19.2,,16.9,5.7,1559,38.2,29.7,2
55,51,,,,,,,856,45.1,60.2,2
55,53,19.2,85.1,26.2,,23.2,7.5,2451,101.2,20.2,2
55,55,20.3,82.0,25.5,23.4,24.7,4.9,6002,49.2,39.1,2
55,57,18.5,,25.7,,21.5,5.7,3032,56.1,22.5,2
55,59,19.4,79.2,26.8,25.6,29.9,4.7,16371,55.4,44.2,1
55,61,22.8,,27.2,,17.8,7.2,1386,48.0,33.6,2
55,63,15.9,78.2,21.5,19.8,27.0,4.9,7612,172.5,74.3,1
55,65,17.6,,14.4,,,5.7,1891,36.8,18.4,2
55,67,27.0,83.1,,,26.7,9.9,1971,67.5,33.8,2
55,69,20.5,83.4,24.9,,21.1,7.5,2146,62.7,39.6,2
55,71,23.1,78.2,27.2,31.6,25.1,6.9,6275,76.9,52.5,2
55,73,18.7,75.6,24.4,22.6,17.9,5.6,9353,90.0,51.2,1
55,75,21.9,81.0,29.2,26.1,30.8,10.4,3831,64.5,43.8,2
55,77,,86.2,,,,6.8,1439,13.1,19.7,2
55,78,,,,,,,1177,65.5,43.7,2
55,79,23.1,77.5,21.8,24.2,25.7,6.4,129707,110.0,65.2,1
55,81,21.3,72.2,27.0,25.6,35.5,7.4,4926,61.0,28.1,1
55,83,21.5,83.2,28.4,,21.0,6.9,2893,45.1,18.6,1
55,85,21.8,74.3,20.1,,25.0,4.9,3001,156.8,64.9,2
55,87,14.6,80.6,23.5,21.6,19.2,5.4,10835,79.5,66.1,1
55,89,14.3,69.9,17.1,27.1,16.5,3.5,3090,129.0,67.4,2
55,91,,,,,,,680,67.8,40.7,2
55,93,18.2,85.3,20.3,14.7,18.8,10.0,2430,53.7,38.4,2
55,95,18.4,77.7,23.7,,18.9,4.3,3259,97.0,36.1,2
55,97,15.1,83.8,21.3,13.5,19.0,4.1,5487,76.9,53.3,2
55,99,22.1,,,,,3.4,1478,72.3,39.4,1
55,101,20.4,78.2,22.1,26.7,25.9,7.1,20333,71.5,46.0,1
55,103,14.8,87.9,19.2,,17.1,4.8,1922,76.1,38.0,2
55,105,23.3,79.5,24.4,19.5,26.4,7.5,15446,84.4,43.2,1
55,107,26.4,,,,14.3,16.8,1897,72.4,39.5,1
55,109,13.6,81.1,25.7,17.6,20.7,4.5,3531,48.0,29.8,2
55,111,28.4,75.7,28.4,22.9,22.6,7.3,4732,98.7,45.0,2
55,113,16.8,,25.8,,,3.5,2421,100.1,47.1,1
55,115,23.9,80.9,24.8,31.4,20.5,7.1,3947,46.0,33.9,2
55,117,18.0,79.6,21.7,23.8,25.4,5.0,8399,62.8,41.9,2
55,119,18.8,,,,25.3,9.7,1840,45.5,35.4,2
55,121,24.8,85.0,22.6,,21.3,5.8,1929,50.3,32.4,2
55,123,24.6,87.1,21.9,14.3,20.4,2.9,3852,75.7,31.0,2
55,125,27.1,78.1,24.7,,23.7,7.3,2311,53.7,31.3,2
55,127,17.7,78.3,23.3,26.9,21.4,5.2,9758,45.1,38.1,1
55,129,,,16.6,,19.0,7.0,1925,72.3,24.1,1
55,131,17.8,78.1,19.2,21.5,17.9,3.3,6870,55.5,44.4,2
55,133,16.6,73.4,17.6,22.9,16.8,5.2,23728,140.1,72.8,2
55,135,24.3,83.2,26.3,28.9,25.5,5.6,3788,62.8,26.6,2
55,137,18.5,76.1,30.5,,18.9,9.3,2688,40.3,20.2,1
55,139,19.4,83.4,23.3,24.2,19.7,8.7,10463,97.8,48.9,1
55,141,22.6,75.7,25.6,27.5,19.7,7.5,4893,215.3,70.4,1
56,1,15.0,71.7,16.4,17.6,15.5,4.1,5182,97.1,45.3,2
56,3,23.7,80.6,21.0,31.1,21.1,6.5,2036,35.3,44.1,1
56,5,24.2,82.0,23.9,19.1,26.5,4.2,4995,72.2,32.1,2
56,7,24.6,80.6,25.2,31.6,25.6,6.2,2446,52.2,45.7,2
56,9,21.4,80.4,21.7,25.0,25.5,6.3,1893,54.8,15.7,2
56,11,25.1,82.6,21.9,22.5,24.3,5.4,815,32.4,16.2,2
56,13,21.3,76.6,21.4,23.0,21.6,6.9,6855,90.4,60.3,1
56,15,25.1,77.5,24.0,29.7,21.0,7.4,2424,81.7,24.5,2
56,17,24.4,74.4,28.8,30.9,19.9,7.3,799,88.2,66.1,2
56,19,20.5,76.3,18.5,19.8,15.8,6.0,1227,103.6,38.9,2
56,21,20.8,78.7,20.2,21.4,24.9,6.1,11401,83.4,47.0,1
56,23,18.9,72.7,21.2,23.7,16.1,4.4,2166,56.3,50.0,2
56,25,22.5,80.7,20.5,23.1,27.8,6.4,10067,87.4,48.7,1
56,27,25.1,75.4,21.6,26.6,22.3,4.8,407,0.0,43.7,2
56,29,20.3,78.8,18.2,22.8,17.8,5.3,4119,112.5,48.8,1
56,31,22.8,82.2,22.3,30.1,20.8,6.3,1548,34.8,34.8,2
56,33,20.2,77.5,19.4,26.2,22.6,6.9,3705,73.0,47.5,2
56,35,22.6,81.9,20.7,24.3,15.2,5.0,795,72.2,14.4,2
56,37,21.9,80.7,23.6,22.7,27.4,5.3,5477,50.0,52.7,2
56,39,9.6,68.8,9.0,18.9,13.7,2.4,1846,147.1,57.8,2
56,41,23.4,83.1,22.7,22.5,21.6,4.8,3007,65.2,40.1,2
56,43,23.2,78.1,21.1,27.8,19.7,9.4,1178,50.4,50.4,1
56,45,31.3,75.4,24.2,26.7,24.4,5.7,867,45.0,30.0,2
